title,movieId,userId
Snowpiercer (2013),107406,468
Match Point (2005),41285,468
Capote (2005),37741,469
Shrek 2 (2004),8360,469
"Good Girl, The (2002)",5505,469
Zoolander (2001),4816,469
Big Momma's House (2000),3646,469
Casino (1995),16,469
Black Sheep (1996),88,469
Hellboy (2004),7373,469
S.W.A.T. (2003),6595,469
Medicine Man (1992),2822,469
"Sound of Music, The (1965)",1035,469
"Misérables, Les (1995)",73,470
GoldenEye (1995),10,470
Metropolis (2001),5072,470
Pearl Harbor (2001),4310,470
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),48385,470
Tropic Thunder (2008),61132,470
127 Hours (2010),81562,470
Knocked Up (2007),52973,470
Rudy (1993),524,470
"Walk to Remember, A (2002)",5066,470
Syriana (2005),40583,470
Valkyrie (2008),64983,471
Avengers: Infinity War - Part I (2018),122912,471
Saw III (2006),48877,471
American Beauty (1999),2858,471
Elysium (2013),103253,471
Whale Rider (2002),6385,471
How to Train Your Dragon 2 (2014),112175,471
The Interview (2014),119141,471
"Incredible Hulk, The (2008)",60040,471
Big Hero 6 (2014),115617,471
Amores Perros (Love's a Bitch) (2000),4235,471
Django Unchained (2012),99114,472
"10,000 BC (2008)",58293,472
12 Years a Slave (2013),105844,472
Monsters University (2013),103141,472
Planet Terror (2007),54995,472
"Descendants, The (2011)",91077,472
Hanna (2011),86190,472
Kung Fu Panda 2 (2011),87222,472
Paul (2011),84772,472
"Italian Job, The (2003)",6378,472
Gosford Park (2001),5013,472
Prisoners (2013),104879,473
Star Trek Into Darkness (2013),102445,473
In Time (2011),90405,473
Paul (2011),84772,473
Bridesmaids (2011),86833,473
Tron: Legacy (2010),82461,473
"Curious Case of Benjamin Button, The (2008)",64957,473
Mamma Mia! (2008),60397,473
Kung Fu Panda (2008),59784,473
Death Proof (2007),53519,473
Horrible Bosses (2011),87869,473
"Insider, The (1999)",3006,474
Time Bandits (1981),2968,474
Airplane II: The Sequel (1982),2792,474
"Blair Witch Project, The (1999)",2710,474
Big Daddy (1999),2694,474
Austin Powers: The Spy Who Shagged Me (1999),2683,474
Enemy of the State (1998),2353,474
First Blood (Rambo: First Blood) (1982),2403,474
"Waterboy, The (1998)",2335,474
1984 (Nineteen Eighty-Four) (1984),2117,474
Mystery Men (1999),2723,474
No Strings Attached (2011),84374,475
Paul (2011),84772,475
Limitless (2011),84152,475
Midnight in Paris (2011),86882,475
"Green Hornet, The (2011)",83349,475
Harry Potter and the Prisoner of Azkaban (2004),8368,475
Father of the Bride (1991),6944,475
Secretary (2002),5617,475
Lilo & Stitch (2002),5444,475
Rush Hour 2 (2001),4701,475
¡Three Amigos! (1986),2478,475
"Town, The (2010)",80489,476
Alice in Wonderland (2010),74789,476
Up in the Air (2009),72011,476
Forgetting Sarah Marshall (2008),58998,476
Baby Mama (2008),59258,476
"Bank Job, The (2008)",58295,476
"Mist, The (2007)",56145,476
1408 (2007),53953,476
Across the Universe (2007),54190,476
Ratatouille (2007),50872,476
"Prestige, The (2006)",48780,476
Napoleon Dynamite (2004),8376,477
Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),7099,477
Entrapment (1999),2605,477
Kiki's Delivery Service (Majo no takkyûbin) (1989),26662,477
You Only Live Twice (1967),7569,477
Saving Silverman (Evil Woman) (2001),4149,477
"Mighty Wind, A (2003)",6296,477
Mystic River (2003),6870,477
Sky Captain and the World of Tomorrow (2004),8865,477
Waking Life (2001),4873,477
"Girl Next Door, The (2004)",7346,477
Guardians of the Galaxy (2014),112852,478
Edge of Tomorrow (2014),111759,478
Super 8 (2011),87306,478
Michael Clayton (2007),55276,478
National Treasure: Book of Secrets (2007),56775,478
Superman Returns (2006),46530,478
Deadpool (2016),122904,478
Eternal Sunshine of the Spotless Mind (2004),7361,478
Finding Nemo (2003),6377,478
Bedtime Stories (2008),65088,478
Ice Age: Dawn of the Dinosaurs (2009),69644,478
Coraline (2009),66097,479
Body of Lies (2008),62374,479
Get Smart (2008),60126,479
Saw III (2006),48877,479
Sunshine (2007),52328,479
Blades of Glory (2007),52245,479
Fracture (2007),52604,479
"Green Hornet, The (2011)",83349,479
"Town, The (2010)",80489,479
Ultraviolet (2006),43928,479
"Inconvenient Truth, An (2006)",45950,479
Gosford Park (2001),5013,480
Spy Game (2001),4901,480
A.I. Artificial Intelligence (2001),4370,480
In the Mood For Love (Fa yeung nin wa) (2000),4144,480
Revenge of the Nerds (1984),4214,480
Bridget Jones's Diary (2001),4246,480
Dracula: Dead and Loving It (1995),12,480
"Misérables, Les (1995)",73,480
Croupier (1998),3783,480
Flatliners (1990),3686,480
Donnie Darko (2001),4878,480
"Girl with the Dragon Tattoo, The (2011)",91658,481
"Bank Job, The (2008)",58295,481
Idiocracy (2006),47997,481
"Hobbit: The Desolation of Smaug, The (2013)",106489,481
Robots (2005),32031,481
"Adventures of Tintin, The (2011)",90746,481
Kung Fu Panda 2 (2011),87222,481
"Last Samurai, The (2003)",7143,481
"Book of Eli, The (2010)",73321,481
Hairspray (2007),52975,481
Nacho Libre (2006),45666,481
Igby Goes Down (2002),5577,482
The Hunger Games (2012),91500,482
"Mask, The (1994)",367,482
Cape Fear (1962),1344,482
Inglourious Basterds (2009),68157,482
Dr. Dolittle 2 (2001),4368,482
Star Trek Into Darkness (2013),102445,482
Click (2006),45672,482
Life of Pi (2012),97938,482
"Downfall (Untergang, Der) (2004)",31410,482
Wallace & Gromit: The Best of Aardman Animation (1996),720,482
American Wedding (American Pie 3) (2003),6586,483
School of Rock (2003),6863,483
Meet the Parents (2000),3948,483
"Legend of Bagger Vance, The (2000)",3978,483
Malcolm X (1992),3246,483
"Road Warrior, The (Mad Max 2) (1981)",3703,483
White Men Can't Jump (1992),3263,483
"Fisher King, The (1991)",3108,483
Save the Last Dance (2001),4054,483
"Recruit, The (2003)",6059,483
Holes (2003),6297,483
"10,000 BC (2008)",58293,484
"Golden Compass, The (2007)",56171,484
Shooter (2007),51935,484
"Departed, The (2006)",48516,484
The Queen (2006),47629,484
Stranger than Fiction (2006),46976,484
Kung Fu Hustle (Gong fu) (2004),31878,484
"Dukes of Hazzard, The (2005)",34520,484
In Good Company (2004),30822,484
He's Just Not That Into You (2009),66203,484
Roxanne (1987),8623,484
Shallow Hal (2001),4890,485
Dead Man (1995),714,485
Godzilla (2014),111364,485
Jackass: The Movie (2002),5785,485
"Hangover Part II, The (2011)",86911,485
Eastern Promises (2007),55118,485
Marie Antoinette (2006),45880,485
"Passion of the Christ, The (2004)",7318,485
"Stepford Wives, The (1975)",2346,485
Night at the Museum (2006),46972,485
Dallas Buyers Club (2013),106100,485
Silver Linings Playbook (2012),97921,486
Ponyo (Gake no ue no Ponyo) (2008),65261,486
Babel (2006),46723,486
Michael Clayton (2007),55276,486
Memoirs of a Geisha (2005),41571,486
Cinderella Man (2005),33660,486
25th Hour (2002),5954,486
Monsoon Wedding (2001),5135,486
About a Boy (2002),5377,486
American Graffiti (1973),3363,486
Fright Night (1985),2867,486
Kick-Ass 2 (2013),104241,487
Megamind (2010),81564,487
Pitch Perfect (2012),96588,487
Death Proof (2007),53519,487
Wallace & Gromit in The Curse of the Were-Rabbit (2005),38038,487
"Benchwarmers, The (2006)",44840,487
"Number 23, The (2007)",51086,487
"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",7156,487
"Descent, The (2005)",40732,487
Phone Booth (2002),6281,487
Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),4896,487
Zombieland (2009),71535,488
Star Trek (2009),68358,488
Coraline (2009),66097,488
Atonement (2007),55052,488
Pirates of the Caribbean: At World's End (2007),53125,488
Planet Terror (2007),54995,488
Into the Wild (2007),55247,488
Déjà Vu (Deja Vu) (2006),49278,488
Babel (2006),46723,488
Ratatouille (2007),50872,488
Kiki's Delivery Service (Majo no takkyûbin) (1989),26662,488
Magnolia (1999),3160,489
Jackass: The Movie (2002),5785,489
Hot Shots! (1991),5541,489
Road to Perdition (2002),5464,489
"One, The (2001)",4887,489
Rush Hour 2 (2001),4701,489
Coming to America (1988),4489,489
Legally Blonde (2001),4447,489
"Animal, The (2001)",4340,489
Thirteen Days (2000),4033,489
Dancer in the Dark (2000),3910,489
Batman Begins (2005),33794,490
Rango (2011),84944,490
9 (2009),71057,490
Moon (2009),68237,490
I Am Legend (2007),56174,490
"Bucket List, The (2007)",56587,490
Planet Terror (2007),54995,490
"Holiday, The (2006)",49286,490
Hairspray (2007),52975,490
"Prestige, The (2006)",48780,490
Scary Movie 4 (2006),44972,490
True Grit (2010),82459,491
Inception (2010),79132,491
Date Night (2010),76293,491
Harold & Kumar Escape from Guantanamo Bay (2008),59022,491
Step Brothers (2008),60756,491
Pineapple Express (2008),61024,491
1408 (2007),53953,491
No Country for Old Men (2007),55820,491
"Bucket List, The (2007)",56587,491
Accepted (2006),47518,491
Fracture (2007),52604,491
Rush (2013),104913,492
Taken (2008),59369,492
What Lies Beneath (2000),3798,492
Insomnia (2002),5388,492
WALL·E (2008),60069,492
Frailty (2001),5294,492
"Bourne Identity, The (2002)",5418,492
Friday (1995),69,492
"American President, The (1995)",11,492
Pacific Rim (2013),103228,492
Muriel's Wedding (1994),342,492
Despicable Me 2 (2013),103335,493
"Other Guys, The (2010)",79592,493
Blades of Glory (2007),52245,493
Walk the Line (2005),40819,493
Kill Bill: Vol. 1 (2003),6874,493
About a Boy (2002),5377,493
Dirty Rotten Scoundrels (1988),4499,493
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),750,493
How to Train Your Dragon (2010),76093,493
"Hangover Part II, The (2011)",86911,493
Pineapple Express (2008),61024,493
"Maze Runner, The (2014)",114180,494
John Wick (2014),115149,494
American Sniper (2014),114662,494
Guardians of the Galaxy (2014),112852,494
Nightcrawler (2014),115569,494
The Interview (2014),119141,494
Gone Girl (2014),112556,494
Whiplash (2014),112552,494
Divergent (2014),108190,494
12 Years a Slave (2013),105844,494
"Golden Compass, The (2007)",56171,494
Ace Ventura: When Nature Calls (1995),19,495
Maid in Manhattan (2002),5943,495
Constantine (2005),31696,495
"10,000 BC (2008)",58293,495
Hairspray (2007),52975,495
300 (2007),51662,495
Sunshine (2007),52328,495
Family Guy Presents Stewie Griffin: The Untold Story (2005),36708,495
Mulholland Drive (2001),4848,495
Garden State (2004),8784,495
"Benchwarmers, The (2006)",44840,495
"Ugly Truth, The (2009)",70183,496
Evan Almighty (2007),53993,496
Elf (2003),6936,496
Keeping the Faith (2000),3536,496
"Wedding Singer, The (1998)",1777,496
Star Wars: Episode VII - The Force Awakens (2015),122886,496
White Squall (1996),86,496
Short Circuit (1986),4545,496
Scent of a Woman (1992),3252,496
"Serious Man, A (2009)",71464,496
"Lord of the Rings: The Return of the King, The (2003)",7153,496
Gone Girl (2014),112556,497
Skyfall (2012),96079,497
Brave (2012),95167,497
"Adventures of Tintin, The (2011)",90746,497
Inside Job (2010),80906,497
"Town, The (2010)",80489,497
Machete (2010),80219,497
Surrogates (2009),71530,497
Cloudy with a Chance of Meatballs (2009),71264,497
Transformers: Revenge of the Fallen (2009),69526,497
"Wrestler, The (2008)",64839,497
Zoolander (2001),4816,498
Diabolique (1996),640,498
"Gift, The (2000)",4020,498
"Ugly Truth, The (2009)",70183,498
"Das Experiment (Experiment, The) (2001)",5608,498
Her (2013),106920,498
Cape Fear (1962),1344,498
Limitless (2011),84152,498
Gangs of New York (2002),5956,498
Rumble in the Bronx (Hont faan kui) (1995),112,498
Four Rooms (1995),18,498
Bill & Ted's Bogus Journey (1991),4980,499
Enemy at the Gates (2001),4223,499
Gladiator (2000),3578,499
"Nutty Professor, The (1996)",788,499
Scream (1996),1407,499
Kiss Kiss Bang Bang (2005),38061,499
"Simple Plan, A (1998)",2391,499
Whiplash (2014),112552,499
Spectre (2015),136020,499
"Crazy, Stupid, Love. (2011)",88163,499
Snowpiercer (2013),107406,499
Coraline (2009),66097,500
"Ugly Truth, The (2009)",70183,500
Slumdog Millionaire (2008),63082,500
I Am Legend (2007),56174,500
Hot Fuzz (2007),51255,500
"Pan's Labyrinth (Laberinto del fauno, El) (2006)",48394,500
"Holiday, The (2006)",49286,500
Match Point (2005),41285,500
Over the Hedge (2006),45431,500
"History of Violence, A (2005)",37733,500
Eragon (2006),49649,500
Ice Age: Dawn of the Dinosaurs (2009),69644,501
Star Trek: Nemesis (2002),5944,501
One Hour Photo (2002),5528,501
Mr. Holland's Opus (1995),62,501
"Green Hornet, The (2011)",83349,501
"Others, The (2001)",4720,501
Sicko (2007),53894,501
"Emperor's New Groove, The (2000)",4016,501
"Hours, The (2002)",5992,501
All Dogs Go to Heaven 2 (1996),631,501
"Birds, The (1963)",1333,501
Stardust (2007),54259,502
Now You See Me (2013),102903,502
Rush (2013),104913,502
"Adventures of Tintin, The (2011)",90746,502
Rango (2011),84944,502
Pirates of the Caribbean: On Stranger Tides (2011),86880,502
Tucker & Dale vs Evil (2010),83134,502
"Santa Clause, The (1994)",317,502
Watchmen (2009),60684,502
Yes Man (2008),64969,502
You Don't Mess with the Zohan (2008),59900,502
Cloud Atlas (2012),97752,503
True Grit (2010),82459,503
Inception (2010),79132,503
"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",67255,503
"Departed, The (2006)",48516,503
Next (2007),51412,503
"Descent, The (2005)",40732,503
Family Guy Presents Stewie Griffin: The Untold Story (2005),36708,503
"Polar Express, The (2004)",8965,503
"Chorus, The (Choristes, Les) (2004)",27815,503
Madagascar (2005),33615,503
Date Night (2010),76293,504
Transformers: Revenge of the Fallen (2009),69526,504
Cloudy with a Chance of Meatballs (2009),71264,504
Sweeney Todd: The Demon Barber of Fleet Street (2007),56757,504
I Am Legend (2007),56174,504
There Will Be Blood (2007),56782,504
"King of Kong, The (2007)",54881,504
Hairspray (2007),52975,504
Meet the Robinsons (2007),52287,504
"Departed, The (2006)",48516,504
Memoirs of a Geisha (2005),41571,504
Lucky Number Slevin (2006),44665,505
Friday (1995),69,505
Boyz N the Hood (1991),6796,505
Harry Potter and the Deathly Hallows: Part 2 (2011),88125,505
EDtv (1999),2567,505
"Cable Guy, The (1996)",784,505
Hitch (2005),31685,505
Ratatouille (2007),50872,505
Malcolm X (1992),3246,505
Orange County (2002),5025,505
Croupier (1998),3783,505
Harry Potter and the Deathly Hallows: Part 2 (2011),88125,506
"Green Hornet, The (2011)",83349,506
Megamind (2010),81564,506
Bolt (2008),63859,506
"Wrestler, The (2008)",64839,506
Hancock (2008),60074,506
Gran Torino (2008),64614,506
Eastern Promises (2007),55118,506
In Bruges (2008),57669,506
"10,000 BC (2008)",58293,506
"King of Kong, The (2007)",54881,506
"Dictator, The (2012)",94677,507
Iron Man (2008),59315,507
"Departed, The (2006)",48516,507
Madagascar (2005),33615,507
Monster (2003),7160,507
Spy Game (2001),4901,507
A Million Ways to Die in the West (2014),111743,507
Deep Blue Sea (1999),2722,507
8 Mile (2002),5810,507
X-Men: First Class (2011),87232,507
Titanic (1997),1721,507
Man of Steel (2013),103042,508
Shrek the Third (2007),53121,508
"World's End, The (2013)",103341,508
"Hobbit: The Desolation of Smaug, The (2013)",106489,508
Thank You for Smoking (2006),44195,508
Mission: Impossible - Ghost Protocol (2011),91630,508
Horrible Bosses (2011),87869,508
Pirates of the Caribbean: On Stranger Tides (2011),86880,508
Source Code (2011),85414,508
Body of Lies (2008),62374,508
Dr. Horrible's Sing-Along Blog (2008),66934,508
"Prestige, The (2006)",48780,509
Zodiac (2007),51540,509
Scary Movie 3 (2003),6888,509
"Remains of the Day, The (1993)",515,509
Falling Down (1993),3020,509
Eragon (2006),49649,509
Along Came Polly (2004),7173,509
"Good Morning, Vietnam (1987)",3448,509
Mission: Impossible II (2000),3623,509
Robots (2005),32031,509
Happy Feet (2006),49274,509
Four Rooms (1995),18,510
Pirates of the Caribbean: The Curse of the Black Pearl (2003),6539,510
Rise of the Planet of the Apes (2011),88744,510
Bridesmaids (2011),86833,510
Shutter Island (2010),74458,510
"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",67255,510
Star Trek (2009),68358,510
Transformers: Revenge of the Fallen (2009),69526,510
Eastern Promises (2007),55118,510
Pirates of the Caribbean: At World's End (2007),53125,510
Clerks II (2006),45728,510
"Hobbit: The Desolation of Smaug, The (2013)",106489,511
"Darjeeling Limited, The (2007)",55269,511
Snakes on a Plane (2006),46965,511
Eternal Sunshine of the Spotless Mind (2004),7361,511
Coming to America (1988),4489,511
Midnight in the Garden of Good and Evil (1997),1711,511
"Green Hornet, The (2011)",83349,511
Star Trek (2009),68358,511
Grave of the Fireflies (Hotaru no haka) (1988),5690,511
Outbreak (1995),292,511
Happy Feet (2006),49274,511
Horrible Bosses (2011),87869,512
Michael Clayton (2007),55276,512
X-Men: The Last Stand (2006),45499,512
Battlestar Galactica (2003),27611,512
Monty Python's The Meaning of Life (1983),6807,512
Major League (1989),4623,512
About Time (2013),104374,512
"Edge, The (1997)",1615,512
"Town, The (2010)",80489,512
Cape Fear (1962),1344,512
"Omen, The (1976)",1350,512
The Lego Movie (2014),108932,513
"Adjustment Bureau, The (2011)",84954,513
"Simpsons Movie, The (2007)",54272,513
X-Men: The Last Stand (2006),45499,513
Cold Mountain (2003),7162,513
Donnie Darko (2001),4878,513
Wallace & Gromit: A Close Shave (1995),745,513
Inglourious Basterds (2009),68157,513
Monty Python's And Now for Something Completely Different (1971),2788,513
Swordfish (2001),4344,513
Meet the Robinsons (2007),52287,513
Blood Diamond (2006),49530,514
"Pursuit of Happyness, The (2006)",47099,514
Little Miss Sunshine (2006),46578,514
Clerks II (2006),45728,514
Across the Universe (2007),54190,514
War of the Worlds (2005),34048,514
"Downfall (Untergang, Der) (2004)",31410,514
Hotel Rwanda (2004),30749,514
Napoleon Dynamite (2004),8376,514
Barton Fink (1991),6440,514
Shaolin Soccer (Siu lam juk kau) (2001),6618,514
22 Jump Street (2014),112138,515
Captain America: The First Avenger (2011),88140,515
"Piano, The (1993)",509,515
I Am Legend (2007),56174,515
"Illusionist, The (2006)",47610,515
Gravity (2013),104841,515
Thor (2011),86332,515
Man on Fire (2004),7445,515
(500) Days of Summer (2009),69757,515
"Fistful of Dollars, A (Per un pugno di dollari) (1964)",2951,515
Far from Heaven (2002),5812,515
Elysium (2013),103253,516
Death Proof (2007),53519,516
Brick (2005),44761,516
Lost in Space (1998),1831,516
Deadpool (2016),122904,516
Underworld: Evolution (2006),42738,516
Enchanted (2007),56152,516
Guardians of the Galaxy (2014),112852,516
Hannah and Her Sisters (1986),6993,516
"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",8370,516
Birdman: Or (The Unexpected Virtue of Ignorance) (2014),112183,516
"Inconvenient Truth, An (2006)",45950,517
Death Proof (2007),53519,517
Gangs of New York (2002),5956,517
Ninja Scroll (Jûbei ninpûchô) (1995),6857,517
Young Guns (1988),1378,517
Star Trek V: The Final Frontier (1989),1373,517
Corpse Bride (2005),37729,517
Talladega Nights: The Ballad of Ricky Bobby (2006),46970,517
"Departed, The (2006)",48516,517
Madagascar (2005),33615,517
Fantastic Four (2005),34150,517
X-Men: Days of Future Past (2014),111362,518
Midnight in Paris (2011),86882,518
Atonement (2007),55052,518
Clerks II (2006),45728,518
EuroTrip (2004),7317,518
"Green Hornet, The (2011)",83349,518
X-Men Origins: Wolverine (2009),68319,518
"Last King of Scotland, The (2006)",48738,518
Sweet Home Alabama (2002),5620,518
Ocean's Eleven (a.k.a. Ocean's 11) (1960),4954,518
A.I. Artificial Intelligence (2001),4370,518
Star Trek Into Darkness (2013),102445,519
Taken (2008),59369,519
Kill Bill: Vol. 2 (2004),7438,519
"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",6541,519
John Q (2002),5108,519
Striptease (1996),762,519
Poltergeist (1982),1994,519
Kelly's Heroes (1970),3836,519
"Few Good Men, A (1992)",2268,519
Arsenic and Old Lace (1944),1269,519
Mulan (1998),1907,519
Despicable Me (2010),79091,520
Family Guy Presents Stewie Griffin: The Untold Story (2005),36708,520
"Whole Nine Yards, The (2000)",3301,520
Marathon Man (1976),3551,520
Tron: Legacy (2010),82461,520
Horrible Bosses (2011),87869,520
Role Models (2008),63131,520
"Rundown, The (2003)",6764,520
"Beautiful Mind, A (2001)",4995,520
Dirty Rotten Scoundrels (1988),4499,520
Shrek the Third (2007),53121,520
Starman (1984),3699,521
"Sweet Hereafter, The (1997)",1719,521
1408 (2007),53953,521
Things to Do in Denver When You're Dead (1995),81,521
Cutthroat Island (1995),15,521
One Hour Photo (2002),5528,521
Persuasion (1995),28,521
Murder in the First (1995),280,521
Just Cause (1995),257,521
Kick-Ass 2 (2013),104241,521
50/50 (2011),89864,521
"Blind Side, The  (2009)",72641,522
Sweeney Todd: The Demon Barber of Fleet Street (2007),56757,522
Harry Potter and the Goblet of Fire (2005),40815,522
House of Flying Daggers (Shi mian mai fu) (2004),8983,522
Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),6283,522
Four Rooms (1995),18,522
Boomerang (1992),122,522
Gone Baby Gone (2007),55290,522
"Big Sleep, The (1946)",1284,522
"6th Day, The (2000)",3986,522
Rocky Balboa (2006),49651,522
Gran Torino (2008),64614,523
The Hunger Games: Catching Fire (2013),106487,523
Sydney (Hard Eight) (1996),2952,523
Anchorman 2: The Legend Continues (2013),107348,523
Kingdom of Heaven (2005),33162,523
Corpse Bride (2005),37729,523
Evan Almighty (2007),53993,523
Bolt (2008),63859,523
Eragon (2006),49649,523
Where the Wild Things Are (2009),71745,523
Lost in Translation (2003),6711,523
Pirates of the Caribbean: On Stranger Tides (2011),86880,524
Body of Lies (2008),62374,524
King Kong (2005),41569,524
Finding Neverland (2004),8970,524
"Lord of the Rings: The Two Towers, The (2002)",5952,524
Wall Street (1987),4007,524
Rudy (1993),524,524
Hedwig and the Angry Inch (2000),4642,524
Super 8 (2011),87306,524
"Goonies, The (1985)",2005,524
Black Swan (2010),81591,524
Spanglish (2004),27808,525
Lilo & Stitch (2002),5444,525
"Stepford Wives, The (2004)",8373,525
Master and Commander: The Far Side of the World (2003),6947,525
American Splendor (2003),6620,525
28 Days Later (2002),6502,525
Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),1474,525
"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",6383,525
"Bourne Identity, The (2002)",5418,525
"Terminal, The (2004)",8529,525
Before Sunset (2004),8638,525
"Great Gatsby, The (2013)",102407,526
"Crazy, Stupid, Love. (2011)",88163,526
127 Hours (2010),81562,526
Tangled (2010),81847,526
You Don't Mess with the Zohan (2008),59900,526
Role Models (2008),63131,526
Iron Man (2008),59315,526
Ocean's Thirteen (2007),53322,526
"Descent, The (2005)",40732,526
Lord of War (2005),36529,526
Hotel Rwanda (2004),30749,526
Rango (2011),84944,527
Watchmen (2009),60684,527
"Hangover Part II, The (2011)",86911,527
Syriana (2005),40583,527
Sideways (2004),8949,527
Talk to Her (Hable con Ella) (2002),5878,527
Ultraviolet (2006),43928,527
"Shadow, The (1994)",533,527
Layer Cake (2004),27831,527
White Men Can't Jump (1992),3263,527
Hot Tub Time Machine (2010),76077,527
Evan Almighty (2007),53993,528
"Good Night, and Good Luck. (2005)",39292,528
"Aviator, The (2004)",30812,528
Cinderella Man (2005),33660,528
"Ladykillers, The (2004)",7367,528
Spirited Away (Sen to Chihiro no kamikakushi) (2001),5618,528
Look Who's Talking (1989),4621,528
Pacific Heights (1990),3219,528
American Beauty (1999),2858,528
Airplane! (1980),2791,528
"Devil's Own, The (1997)",1488,528
"Officer and a Gentleman, An (1982)",4041,529
Star Trek: The Motion Picture (1979),1371,529
Mad Max: Fury Road (2015),122882,529
"Downfall (Untergang, Der) (2004)",31410,529
8 Mile (2002),5810,529
Charlie's Angels: Full Throttle (2003),6503,529
"Mighty Wind, A (2003)",6296,529
10 Things I Hate About You (1999),2572,529
"Holiday, The (2006)",49286,529
"Last of the Mohicans, The (1992)",1408,529
Boyhood (2014),112290,529
Corpse Bride (2005),37729,530
Titan A.E. (2000),3745,530
Eyes Wide Shut (1999),2712,530
"Replacement Killers, The (1998)",1769,530
Mortal Kombat (1995),44,530
Three Colors: White (Trzy kolory: Bialy) (1994),308,530
"Fox and the Hound, The (1981)",1033,530
Bicentennial Man (1999),3156,530
"Girl with the Dragon Tattoo, The (2011)",91658,530
"Bank Job, The (2008)",58295,530
Idiocracy (2006),47997,530
Planet Terror (2007),54995,531
Crocodile Dundee in Los Angeles (2001),4254,531
Billy Elliot (2000),3967,531
Snake Eyes (1998),2126,531
Ghost in the Shell (Kôkaku kidôtai) (1995),741,531
"Fox and the Hound, The (1981)",1033,531
Edge of Tomorrow (2014),111759,531
Super 8 (2011),87306,531
American Sniper (2014),114662,531
John Wick (2014),115149,531
"Maze Runner, The (2014)",114180,531
Harry Potter and the Order of the Phoenix (2007),54001,532
Capote (2005),37741,532
Sin City (2005),32587,532
Layer Cake (2004),27831,532
"Passion of the Christ, The (2004)",7318,532
"Fast and the Furious, The (2001)",4369,532
Bicentennial Man (1999),3156,532
"Haunting, The (1999)",2719,532
Fools Rush In (1997),1457,532
Private Parts (1997),1476,532
Notorious (1946),930,532
Brick (2005),44761,533
He's Just Not That Into You (2009),66203,533
Friday (1995),69,533
"King and I, The (1956)",2565,533
"Chronicles of Riddick, The (2004)",8371,533
"Stepford Wives, The (2004)",8373,533
I Am Sam (2001),5014,533
Big Daddy (1999),2694,533
"Goodbye Girl, The (1977)",3244,533
Whale Rider (2002),6385,533
"Sound of Music, The (1965)",1035,533
"Bodyguard, The (1992)",3257,534
Catch Me If You Can (2002),5989,534
Rush Hour 2 (2001),4701,534
Hook (1991),3489,534
Scary Movie 4 (2006),44972,534
Silent Hill (2006),45081,534
"Benchwarmers, The (2006)",44840,534
Hard Candy (2005),44974,534
"Devil Wears Prada, The (2006)",45720,534
Over the Hedge (2006),45431,534
Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),1289,534
"Avengers, The (2012)",89745,535
Thor (2011),86332,535
"Green Hornet, The (2011)",83349,535
He's Just Not That Into You (2009),66203,535
Valkyrie (2008),64983,535
Ponyo (Gake no ue no Ponyo) (2008),65261,535
Let the Right One In (Låt den rätte komma in) (2008),61240,535
"Darjeeling Limited, The (2007)",55269,535
Iron Man (2008),59315,535
"Bank Job, The (2008)",58295,535
Happy Feet (2006),49274,535
Natural Born Killers (1994),288,536
Kick-Ass 2 (2013),104241,536
"World's End, The (2013)",103341,536
Jack Reacher (2012),99112,536
"Crazy, Stupid, Love. (2011)",88163,536
Contagion (2011),89470,536
50/50 (2011),89864,536
Black Swan (2010),81591,536
Rango (2011),84944,536
True Grit (2010),82459,536
Paul (2011),84772,536
"Mist, The (2007)",56145,537
Brick (2005),44761,537
"March of the Penguins (Marche de l'empereur, La) (2005)",34072,537
"History of Violence, A (2005)",37733,537
Star Trek: Nemesis (2002),5944,537
Napoleon Dynamite (2004),8376,537
Bad Boys (1995),145,537
Money Train (1995),20,537
Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),4876,537
"Mariachi, El (1992)",3267,537
From Russia with Love (1963),2948,537
"Good bye, Lenin! (2003)",7323,538
Warm Bodies (2013),99007,538
"Lost Boys, The (1987)",4128,538
American Sniper (2014),114662,538
"Book of Eli, The (2010)",73321,538
Fun with Dick and Jane (2005),42011,538
Secrets & Lies (1996),1041,538
Grosse Pointe Blank (1997),1500,538
Muppet Treasure Island (1996),107,538
"Honey, I Blew Up the Kid (1992)",2053,538
Kids in the Hall: Brain Candy (1996),663,538
The Theory of Everything (2014),117176,539
Warm Bodies (2013),99007,539
"Bank Job, The (2008)",58295,539
American Sniper (2014),114662,539
Thirteen Days (2000),4033,539
Gone Girl (2014),112556,539
